,10500.5,15.025,2.553,60.877,9.043,3.735,2.271,2.099,15.31,86.06177,1.89392,2.94467,9906.05957,141.47664,128.98389,186.04521,-999,-999,-999,-999
,10501,15.437,2.559,61.153,8.304,3.876,2.263,2.088,15.361,80.98651,1.87589,3.06051,9906.53809,141.58908,129.07823,186.18631,-999,-999,-999,-999
,10501.5,15.812,2.563,63.408,8.577,3.057,2.014,1.804,15.361,140,1.54183,2.39019,9907.01563,141.70149,129.17256,186.32736,-999,-999,-999,-999
,10502,15.812,2.536,64.387,9.166,2.334,1.843,1.612,15.259,14.77,1.93294,1.80438,9907.49414,141.81389,129.26688,186.46841,-999,-999,-999,-999
,10502.5,15.812,2.525,64.387,9.206,2.096,1.779,1.561,15.31,14.77,1.87325,1.61305,9907.97168,141.92627,129.36118,186.60945,-999,-999,-999,-999
,10503,15.812,2.532,63.998,8.664,2.279,1.849,1.614,15.31,14.77,1.93593,1.7601,9908.4502,142.03864,129.45546,186.75043,-999,-999,-999,-999
,10503.5,17.387,2.558,61.708,8.01,2.798,2.129,1.838,15.31,140,1.45979,2.17963,9908.92773,142.15097,129.54973,186.89142,-999,-999,-999,-999
,10504,17.387,2.604,58.733,6.999,4.031,2.722,2.381,15.31,140,1.92574,3.18807,9909.40625,142.26331,129.64398,187.03236,-999,-999,-999,-999
,10504.5,17.387,2.617,57.154,5.842,6.143,3.546,3.167,15.361,69.87256,2.62531,4.94273,9909.88379,142.37561,129.73822,187.17329,-999,-999,-999,-999
,10505,16.577,2.639,56.477,4.871,8.149,4.463,4.137,15.513,45.15806,3.59204,6.63179,9910.3623,142.4879,129.83244,187.31419,-999,-999,-999,-999
,10505.5,15.419,2.656,56.623,4.346,8.649,4.984,4.738,15.513,56.93432,4.25387,7.05548,9910.83984,142.60017,129.92665,187.45509,-999,-999,-999,-999
,10506,14.238,2.648,58.287,4.626,7.699,4.66,4.478,15.513,71.66057,4.10972,6.25134,9911.31836,142.71243,130.02084,187.59593,-999,-999,-999,-999
,10506.5,14.238,2.599,61.551,5.3,6.012,3.73,3.485,15.513,85.4917,3.10508,4.83313,9911.7959,142.82466,130.11502,187.73679,-999,-999,-999,-999
,10507,14.586,2.553,63.38,6.16,4.346,2.946,2.718,15.513,140,2.403,3.44787,9912.27441,142.93689,130.20918,187.87759,-999,-999,-999,-999
,10507.5,15.025,2.525,64.02,6.991,3.171,2.478,2.233,15.412,14.77,2.66366,2.48314,9912.75195,143.04909,130.30333,188.01839,-999,-999,-999,-999
,10508,15.025,2.524,64.333,7.907,2.706,2.253,1.96,15.462,14.77,2.34522,2.10504,9913.23047,143.16127,130.39746,188.15916,-999,-999,-999,-999
,10508.5,14.238,2.533,64.014,8.537,2.613,2.185,1.911,15.462,14.77,2.28772,2.02971,9913.70801,143.27344,130.49158,188.29991,-999,-999,-999,-999
,10509,14.238,2.563,63.347,8.288,2.798,2.228,1.923,15.462,12,1.51586,2.17966,9914.18652,143.38557,130.58568,188.44063,-999,-999,-999,-999
,10509.5,14.238,2.58,61.851,7.484,3.153,2.372,2.028,15.462,140,1.56295,2.46847,9914.66406,143.49771,130.67976,188.58134,-999,-999,-999,-999
,10510,14.238,2.571,60.338,6.914,3.163,2.62,2.264,15.462,14.77,2.70055,2.47663,9915.14258,143.60982,130.77385,188.72202,-999,-999,-999,-999
,10510.5,13.45,2.55,59.885,6.834,3.511,2.946,2.593,15.462,14.77,3.08259,2.76105,9915.62109,143.72191,130.8679,188.86269,-999,-999,-999,-999
,10511,13.113,2.551,60.013,6.757,4.709,3.222,2.908,15.462,140,2.46395,3.7482,9916.09863,143.83398,130.96194,189.00333,-999,-999,-999,-999
,10511.5,12.663,2.555,61.216,6.884,5.533,3.147,2.923,15.615,65.45289,2.59653,4.43314,9916.57715,143.94604,131.05597,189.14394,-999,-999,-999,-999
,10512,12.663,2.548,62.921,7.773,4.572,2.651,2.443,15.513,77.5871,2.16649,3.63476,9917.05469,144.05809,131.14998,189.2845,-999,-999,-999,-999
,10512.5,13.231,2.524,65.629,9.362,3.155,2.148,1.916,15.31,140,1.62448,2.47012,9917.5332,144.1701,131.24399,189.42511,-999,-999,-999,-999
,10513,14.238,2.508,66.889,10.813,2.511,1.869,1.627,15.259,140,1.32089,1.94725,9918.01172,144.28212,131.33797,189.56564,-999,-999,-999,-999
,10513.5,14.683,2.504,67.368,11.293,2.175,1.733,1.516,15.31,14.77,1.81994,1.67651,9918.48926,144.3941,131.43193,189.70616,-999,-999,-999,-999
,10514,15.025,2.504,67.377,10.831,2.043,1.685,1.475,15.31,14.77,1.77133,1.5706,9918.96777,144.50607,131.52588,189.84666,-999,-999,-999,-999
,10514.5,15.812,2.524,66.015,9.892,2.12,1.733,1.49,15.31,14.77,1.78912,1.63235,9919.44629,144.61803,131.61983,189.98715,-999,-999,-999,-999
,10515,15.812,2.564,64.279,9.321,2.359,1.932,1.667,15.31,14.77,1.99851,1.82458,9919.92383,144.72995,131.71375,190.12759,-999,-999,-999,-999
,10515.5,15.812,2.552,63.722,9.048,2.732,2.146,1.883,15.259,12,1.54874,2.12615,9920.40234,144.84187,131.80765,190.26802,-999,-999,-999,-999
,10516,15.812,2.547,63.977,9.132,3.151,2.242,1.974,15.259,140,1.63258,2.46688,9920.87988,144.95377,131.90155,190.40846,-999,-999,-999,-999
,10516.5,15.812,2.521,65.55,9.598,3.224,2.16,1.862,15.259,140,1.47637,2.52644,9921.3584,145.06564,131.99542,190.54883,-999,-999,-999,-999
,10517,15.812,2.512,67.122,10.156,2.754,1.973,1.713,15.259,140,1.38174,2.144,9921.83691,145.17751,132.08928,190.68922,-999,-999,-999,-999
,10517.5,15.812,2.51,68.157,10.966,2.234,1.782,1.541,15.259,14.77,1.84894,1.72395,9922.31543,145.28935,132.18314,190.82954,-999,-999,-999,-999
,10518,15.025,2.509,67.406,11.421,1.963,1.674,1.426,15.259,14.77,1.71259,1.50656,9922.79297,145.40117,132.27696,190.96988,-999,-999,-999,-999
,10518.5,15.025,2.513,66.055,11.282,1.952,1.685,1.42,15.259,14.77,1.70546,1.49776,9923.27148,145.51299,132.37077,191.11018,-999,-999,-999,-999
,10519,15.025,2.503,64.265,10.705,2.036,1.738,1.464,15.208,14.77,1.7571,1.56501,9923.75,145.62477,132.46458,191.25046,-999,-999,-999,-999
,10519.5,15.395,2.523,63.861,9.786,2.188,1.82,1.542,15.208,14.77,1.84951,1.68698,9924.22754,145.73654,132.55836,191.3907,-999,-999,-999,-999
,10520,15.812,2.54,63.256,9.216,2.45,1.949,1.661,15.208,140,1.2904,1.89801,9924.70605,145.8483,132.65215,191.53094,-999,-999,-999,-999
,10520.5,16.195,2.558,61.995,8.792,2.762,2.098,1.8,15.208,140,1.41659,2.1505,9925.18457,145.96002,132.7459,191.67113,-999,-999,-999,-999
,10521,16.6,2.589,60.605,8.049,3.022,2.262,1.957,15.208,140,1.56428,2.3618,9925.66309,146.07175,132.83965,191.81134,-999,-999,-999,-999
,10521.5,16.6,2.608,58.633,6.931,3.201,2.48,2.181,15.208,140,1.79636,2.50769,9926.14063,146.18344,132.93336,191.95148,-999,-999,-999,-999
,10522,16.6,2.617,57.379,5.764,3.441,2.777,2.468,15.208,14.77,2.93327,2.70382,9926.61914,146.29512,133.02708,192.09163,-999,-999,-999,-999
,10522.5,17.387,2.619,56.598,4.821,3.928,3.155,2.859,15.31,14.77,3.38676,3.10343,9927.09766,146.40678,133.12077,192.23175,-999,-999,-999,-999
,10523,18.962,2.623,57.022,4.106,4.389,3.692,3.376,15.361,14.77,3.98051,3.48352,9927.57617,146.51843,133.21446,192.37186,-999,-999,-999,-999
,10523.5,18.175,2.62,57.3,3.739,6.005,4.389,4.083,15.361,140,3.58875,4.82745,9928.05371,146.63007,133.30812,192.51192,-999,-999,-999,-999
,10524,17.294,2.619,57.3,3.744,9.333,5.25,5.038,15.361,44.4357,4.59264,7.63691,9928.53223,146.74167,133.40178,192.65199,-999,-999,-999,-999
,10524.5,16.6,2.616,57.3,3.769,11.949,6.214,6.15,15.31,24.44743,5.79511,9.87368,9929.01074,146.85327,133.49542,192.79202,-999,-999,-999,-999
,10525,16.906,2.616,57.3,3.772,12.691,7.142,7.217,15.259,31.15503,6.92258,10.51172,9929.48926,146.96484,133.58904,192.93202,-999,-999,-999,-999
,10525.5,17.387,2.602,57.3,3.732,12.329,7.537,7.712,15.259,31.99015,7.48232,10.20028,9929.9668,147.0764,133.68265,193.07202,-999,-999,-999,-999
,10526,17.387,2.612,57.412,3.608,11.952,7.283,7.428,15.208,31.45469,7.20755,9.87629,9930.44531,147.18794,133.77625,193.21199,-999,-999,-999,-999
,10526.5,17.387,2.614,57.872,3.394,10.555,6.345,6.352,15.208,46.31826,6.08571,8.67918,9930.92383,147.29945,133.86981,193.35191,-999,-999,-999,-999
,10527,16.559,2.624,58.088,3.588,10.692,5.487,5.314,15.208,27.06102,4.9164,8.79634,9931.40234,147.41096,133.96338,193.49184,-999,-999,-999,-999
,10527.5,15.812,2.626,58.088,3.935,8.576,5.045,4.826,15.208,58.03025,4.41119,6.9939,9931.88086,147.52245,134.05693,193.63174,-999,-999,-999,-999
,10528,15.025,2.611,58.31,4.165,6.682,4.933,4.708,15.107,140,4.30777,5.395,9932.35938,147.63391,134.15045,193.77161,-999,-999,-999,-999
,10528.5,14.238,2.572,60.144,4.753,6.332,4.808,4.598,15.056,12,4.2341,5.10132,9932.83691,147.74536,134.24397,193.91145,-999,-999,-999,-999
,10529,14.238,2.543,63.13,5.936,7.105,4.338,4.193,14.954,54.6265,3.96136,5.75074,9933.31543,147.8568,134.33748,194.05128,-999,-999,-999,-999
,10529.5,14.238,2.52,65.285,7.468,7.073,3.511,3.359,14.954,25.46251,3.16733,5.72381,9933.79395,147.9682,134.43097,194.19109,-999,-999,-999,-999
,10530,14.238,2.507,65.824,8.842,5.073,2.52,2.363,15.005,29.9586,2.19293,4.0504,9934.27246,148.07961,134.52443,194.33087,-999,-999,-999,-999
,10530.5,14.238,2.502,66.356,9.819,2.801,1.965,1.739,15.005,140,1.46971,2.1822,9934.75098,148.19098,134.61789,194.47063,-999,-999,-999,-999
,10531,14.617,2.481,66.856,10.662,1.969,1.699,1.485,15.005,14.77,1.7795,1.5114,9935.22949,148.30234,134.71133,194.61037,-999,-999,-999,-999
,10531.5,15.025,2.469,67.334,11.223,1.848,1.61,1.377,15.005,14.77,1.65147,1.41471,9935.70801,148.41368,134.80476,194.75009,-999,-999,-999,-999
,10532,15.025,2.455,67.538,11.394,1.767,1.589,1.34,15.005,14.77,1.60751,1.35012,9936.18652,148.52501,134.89816,194.88977,-999,-999,-999,-999
,10532.5,15.025,2.46,67.538,11.504,1.653,1.577,1.314,15.005,14.77,1.57659,1.25943,9936.66406,148.63631,134.99156,195.02945,-999,-999,-999,-999
,10533,15.025,2.469,67.425,11.669,1.628,1.557,1.286,15.056,14.77,1.54383,1.23957,9937.14258,148.7476,135.08495,195.1691,-999,-999,-999,-999
,10533.5,15.567,2.476,66.966,11.718,1.651,1.549,1.294,15.056,14.77,1.55336,1.25784,9937.62109,148.85887,135.17831,195.30873,-999,-999,-999,-999
,10534,15.812,2.487,66.617,11.224,1.667,1.557,1.322,15.056,14.77,1.58668,1.27056,9938.09961,148.97012,135.27167,195.44833,-999,-999,-999,-999
,10534.5,14.936,2.501,66.183,10.587,1.625,1.549,1.321,15.056,14.77,1.58549,1.23719,9938.57813,149.08136,135.36501,195.58791,-999,-999,-999,-999
,10535,14.238,2.502,65.691,9.729,1.801,1.563,1.334,15.056,14.77,1.60096,1.37723,9939.05664,149.19257,135.45833,195.72748,-999,-999,-999,-999
,10535.5,13.45,2.521,63.956,8.511,1.831,1.589,1.387,15.056,14.77,1.66394,1.40115,9939.53516,149.30377,135.55164,195.86702,-999,-999,-999,-999
,10536,14.238,2.535,61.323,7.035,1.875,1.712,1.534,15.056,14.77,1.83812,1.43628,9940.01367,149.41495,135.64493,196.00653,-999,-999,-999,-999
,10536.5,14.238,2.579,58.709,5.563,2.035,2.107,1.938,15.056,14.77,2.31342,1.56427,9940.49219,149.52611,135.7382,196.146,-999,-999,-999,-999
,10537,14.238,2.616,57.663,4.279,2.467,2.737,2.592,15.208,14.77,3.07672,1.91181,9940.9707,149.63725,135.83147,196.28548,-999,-999,-999,-999
,10537.5,14.238,2.673,55.974,3.465,3.59,3.524,3.453,15.157,14.77,4.06353,2.82595,9941.44922,149.74838,135.92471,196.42493,-999,-999,-999,-999
,10538,14.492,2.679,53.993,3.21,6.028,4.552,4.637,15.107,14.77,5.40024,4.84685,9941.92773,149.8595,136.01794,196.56435,-999,-999,-999,-999
,10538.5,15.025,2.683,54.515,3.243,10.042,5.755,6.076,15.107,12,6.26564,8.24127,9942.40625,149.97058,136.11116,196.70375,-999,-999,-999,-999
,10539,14.238,2.684,56.792,3.889,12.849,6.499,7.012,15.107,12,7.32879,10.64809,9942.88477,150.08167,136.20436,196.84312,-999,-999,-999,-999
,10539.5,13.45,2.667,58.983,5.139,12.732,6.403,6.927,15.107,12,7.267,10.54735,9943.36328,150.19272,136.29755,196.98248,-999,-999,-999,-999
,10540,13.45,2.633,60.708,6.53,9.514,5.232,5.495,15.107,17.59148,5.67259,7.79124,9943.8418,150.30376,136.39072,197.12183,-999,-999,-999,-999
,10540.5,13.45,2.628,63.6,7.762,4.994,3.709,3.683,15.056,14.77,4.32253,3.98487,9944.32031,150.41476,136.48387,197.26112,-999,-999,-999,-999
,10541,12.99,2.585,63.6,8.23,3.188,2.75,2.568,15.005,14.77,3.04502,2.4972,9944.79883,150.52577,136.57701,197.40042,-999,-999,-999,-999
,10541.5,12.663,2.545,63.596,8.177,2.769,2.439,2.212,15.107,14.77,2.63409,2.15628,9945.27734,150.63675,136.67014,197.53967,-999,-999,-999,-999
,10542,14.238,2.551,62.812,7.951,2.687,2.466,2.217,15.107,14.77,2.63991,2.0898,9945.75586,150.74773,136.76324,197.67892,-999,-999,-999,-999
,10542.5,14.627,2.569,62.012,7.552,2.801,2.753,2.469,15.107,14.77,2.93248,2.18226,9946.23438,150.85867,136.85635,197.81815,-999,-999,-999,-999
,10543,15.025,2.579,61.302,7.001,3.225,3.171,2.891,15.107,14.77,3.4193,2.5274,9946.71289,150.9696,136.94943,197.95735,-999,-999,-999,-999
,10543.5,14.238,2.585,60.487,6.355,3.986,3.546,3.289,15.056,14.77,3.87401,3.1513,9947.19141,151.08051,137.0425,198.09653,-999,-999,-999,-999
,10544,14.238,2.592,59.797,5.76,4.688,3.824,3.599,15.107,14.77,4.2284,3.73107,9947.66992,151.19141,137.13554,198.23567,-999,-999,-999,-999
,10544.5,14.238,2.601,59.07,5.135,5.286,4.124,3.921,15.107,14.77,4.59359,4.22768,9948.14844,151.30228,137.22858,198.37482,-999,-999,-999,-999
,10545,13.824,2.624,57.008,4.472,6.211,4.556,4.443,15.107,140,4.22048,5.00012,9948.62695,151.41313,137.32159,198.5139,-999,-999,-999,-999
,10545.5,13.45,2.633,55.904,3.927,9.568,5.449,5.431,15.107,35.92919,5.24765,7.83732,9949.10645,151.52397,137.41461,198.65302,-999,-999,-999,-999
,10546,13.45,2.636,55.123,3.654,13.308,6.407,6.624,15.056,13.71063,6.62543,11.04385,9949.58496,151.6348,137.5076,198.79207,-999,-999,-999,-999
,10546.5,13.45,2.636,55.322,3.931,14.748,6.536,6.896,15.056,12,7.04628,12.28822,9950.06348,151.74561,137.60057,198.93111,-999,-999,-999,-999
,10547,14.238,2.614,56.537,4.541,11.342,5.268,5.468,14.903,12,5.5909,9.3533,9950.54199,151.8564,137.69354,199.07014,-999,-999,-999,-999
,10547.5,14.238,2.594,57.607,5.561,7.403,3.774,3.615,14.852,26.3457,3.40885,6.00209,9951.02051,151.96716,137.78648,199.20912,-999,-999,-999,-999
,10548,14.238,2.575,59.441,6.934,4.031,2.709,2.447,14.852,140,2.13505,3.18839,9951.49902,152.07791,137.87941,199.3481,-999,-999,-999,-999
,10548.5,14.238,2.544,62.348,8.387,2.67,2.156,1.857,14.802,14.77,2.21448,2.07606,9951.97754,152.18864,137.97234,199.48708,-999,-999,-999,-999
,10549,14.535,2.515,64.906,9.381,2.25,1.892,1.561,14.802,14.77,1.86659,1.73695,9952.45605,152.29936,138.06523,199.62599,-999,-999,-999,-999
,10549.5,15.025,2.512,66.006,9.939,1.845,1.708,1.412,14.852,14.77,1.69109,1.41237,9952.93555,152.41005,138.15811,199.76486,-999,-999,-999,-999
,10550,14.657,2.502,66.328,10.433,1.681,1.623,1.336,14.852,14.77,1.60094,1.28173,9953.41406,152.52074,138.25099,199.90378,-999,-999,-999,-999
,10550.5,14.238,2.49,66.775,10.537,1.64,1.604,1.31,14.852,14.77,1.57005,1.24915,9953.89258,152.63139,138.34384,200.04263,-999,-999,-999,-999
,10551,14.238,2.501,66.676,10.34,1.652,1.611,1.319,14.852,14.77,1.58074,1.25869,9954.37109,152.74203,138.43668,200.18147,-999,-999,-999,-999
,10551.5,14.693,2.516,65.787,9.811,1.7,1.636,1.345,14.852,14.77,1.61162,1.29685,9954.84961,152.85266,138.52951,200.32028,-999,-999,-999,-999
,10552,15.025,2.531,64.304,8.869,1.822,1.69,1.393,14.852,14.77,1.66857,1.39403,9955.32813,152.96327,138.62231,200.45908,-999,-999,-999,-999
,10552.5,15.537,2.558,62.626,7.48,2.082,1.795,1.488,14.852,14.77,1.78105,1.602,9955.80762,153.07387,138.71512,200.59787,-999,-999,-999,-999
,10553,15.812,2.596,60.401,5.839,2.59,2.019,1.701,14.852,140,1.3043,2.01131,9956.28613,153.18443,138.80789,200.7366,-999,-999,-999,-999
,10553.5,15.812,2.619,57.292,4.251,3.603,2.527,2.173,14.852,140,1.72986,2.83671,9956.76465,153.29498,138.90067,200.87534,-999,-999,-999,-999
,10554,16.4,2.623,55.725,3.421,6.507,3.508,3.2,14.852,42.11836,2.80327,5.24838,9957.24316,153.40552,138.99341,201.01404,-999,-999,-999,-999
,10554.5,17.387,2.626,56.491,3.17,9.018,4.805,4.682,14.852,25.6125,4.45411,7.36956,9957.72266,153.51604,139.08615,201.15273,-999,-999,-999,-999
,10555,16.681,2.624,56.857,2.975,10.052,5.932,5.944,14.852,37.6155,5.78122,8.2501,9958.20117,153.62654,139.17886,201.29137,-999,-999,-999,-999
,10555.5,15.812,2.62,57.292,2.833,10.137,6.453,6.506,14.852,50.06499,6.33627,8.32265,9958.67969,153.73701,139.27158,201.43001,-999,-999,-999,-999
,10556,15.812,2.628,56.985,2.787,10.199,6.336,6.338,14.852,41.74535,6.11946,8.37559,9959.1582,153.84749,139.36426,201.56862,-999,-999,-999,-999
,10556.5,15.812,2.656,56.558,2.785,9.457,6.231,6.132,14.852,84.37979,5.80022,7.74299,9959.6377,153.95793,139.45694,201.70721,-999,-999,-999,-999
,10557,15.812,2.699,56.512,2.758,8.937,6.171,6.088,14.802,140,5.78975,7.30078,9960.11621,154.06836,139.54959,201.84579,-999,-999,-999,-999
,10557.5,15.812,2.685,56.512,2.507,9.244,6.174,6.175,14.802,92.08766,5.97996,7.56175,9960.59473,154.17877,139.64224,201.98434,-999,-999,-999,-999
,10558,15.812,2.672,56.512,2.277,10.192,6.37,6.371,14.802,43.38428,6.15466,8.36965,9961.07324,154.28917,139.73488,202.12288,-999,-999,-999,-999
,10558.5,15.227,2.669,56.354,2.204,11.648,6.943,6.848,14.802,44.39563,6.44842,9.61598,9961.55273,154.39954,139.82748,202.26137,-999,-999,-999,-999
,10559,14.238,2.662,55.996,2.143,13.886,7.894,7.943,14.802,29.30938,7.59788,11.54306,9962.03125,154.50989,139.92009,202.39984,-999,-999,-999,-999
,10559.5,15.812,2.676,54.847,1.984,15.283,8.764,9.026,14.802,25.12738,8.80754,12.75208,9962.50977,154.62024,140.01268,202.53831,-999,-999,-999,-999
,10560,15.812,2.676,54.15,1.589,14.54,9.526,10.025,14.802,36.45782,9.95695,12.10854,9962.98828,154.73056,140.10524,202.67673,-999,-999,-999,-999
,10560.5,15.812,2.686,54.15,1.205,14.166,9.924,10.669,14.802,124.70876,10.80237,11.78507,9963.46777,154.84085,140.1978,202.81516,-999,-999,-999,-999
,10561,15.144,2.707,54.15,0.94,14.008,10.368,11.211,14.802,14.77,12.54788,11.64852,9963.94629,154.95114,140.29034,202.95355,-999,-999,-999,-999
,10561.5,14.238,2.7,54.15,0.993,14.21,11.157,12.045,14.751,14.77,13.43074,11.82313,9964.4248,155.06142,140.38286,203.0919,-999,-999,-999,-999
,10562,15.812,2.673,54.15,1.088,17.222,12.076,13.194,14.802,87.1615,13.34609,14.43706,9964.9043,155.17166,140.47537,203.23026,-999,-999,-999,-999
,10562.5,16.556,2.678,54.173,1.177,19.192,12.577,13.783,14.802,12,13.91718,16.15621,9965.38281,155.28189,140.56787,203.36856,-999,-999,-999,-999
,10563,17.387,2.704,54.376,1.23,18.801,12.588,13.803,14.802,15.24118,13.94304,15.81448,9965.86133,155.39211,140.66035,203.50687,-999,-999,-999,-999
,10563.5,17.387,2.685,54.662,1.23,16.272,12.337,13.436,14.802,14.77,14.90385,13.61065,9966.34082,155.5023,140.75281,203.64516,-999,-999,-999,-999
,10564,17.387,2.661,54.967,1.342,14.824,12.108,13.149,14.802,14.77,14.60136,12.35449,9966.81934,155.61247,140.84526,203.7834,-999,-999,-999,-999
,10564.5,17.037,2.659,55.568,1.765,13.486,11.947,12.873,14.802,14.77,14.31008,11.19784,9967.29883,155.72264,140.9377,203.92165,-999,-999,-999,-999
,10565,16.6,2.68,56.155,2.212,12.227,11.625,12.398,14.802,14.77,13.80789,10.11344,9967.77734,155.83278,141.03012,204.05986,-999,-999,-999,-999
,10565.5,17.057,2.688,56.514,2.752,11.44,11.149,11.662,14.802,14.77,13.02743,9.4377,9968.25586,155.9429,141.12253,204.19806,-999,-999,-999,-999
,10566,17.387,2.655,57.002,3.1,10.511,10.663,10.929,14.802,14.77,12.24718,8.64231,9968.73535,156.05301,141.21492,204.33621,-999,-999,-999,-999
,10566.5,17.966,2.64,57.278,3.197,8.856,9.933,10.003,14.852,14.77,11.2598,7.23213,9969.21387,156.1631,141.30728,204.47435,-999,-999,-999,-999
,10567,18.175,2.624,58.069,3.323,6.065,9.15,9.088,14.852,14.77,10.27577,4.87812,9969.69336,156.27316,141.39964,204.61244,-999,-999,-999,-999
,10567.5,18.175,2.624,58.088,3.502,3.671,8.34,8.063,14.852,14.40009,9.01096,2.89258,9970.17188,156.38321,141.49199,204.75055,-999,-999,-999,-999
,10568,16.6,2.633,58.088,3.632,2.413,7.561,7.196,14.852,14.03165,8.34189,1.86836,9970.65039,156.49326,141.58432,204.88863,-999,-999,-999,-999
,10568.5,15.025,2.648,58.088,3.742,2.007,7.046,6.609,14.852,14.0627,7.7301,1.54195,9971.12988,156.60327,141.67664,205.02669,-999,-999,-999,-999
,10569,14.785,2.639,58.088,3.729,1.906,6.801,6.298,14.852,14.06497,7.38398,1.46115,9971.6084,156.71326,141.76894,205.16472,-999,-999,-999,-999
,10569.5,14.485,2.641,58.088,3.526,1.787,6.748,6.211,14.852,14.08152,7.30669,1.36618,9972.08789,156.82324,141.86122,205.30273,-999,-999,-999,-999
,10570,14.238,2.662,58.088,3.465,1.581,6.784,6.276,14.852,14.12809,7.43841,1.20238,9972.56641,156.93321,141.95349,205.44072,-999,-999,-999,-999
,10570.5,14.708,2.652,58.088,3.553,1.317,6.884,6.439,14.852,14.7449,7.69167,0.99377,9973.0459,157.04315,142.04575,205.57869,-999,-999,-999,-999
,10571,15.025,2.653,57.829,3.507,1.228,6.932,6.573,14.852,15.14419,7.87237,0.92381,9973.52441,157.15308,142.13799,205.71661,-999,-999,-999,-999
,10571.5,15.387,2.646,57.505,3.527,1.351,6.96,6.615,14.852,14.74181,7.89278,1.02055,9974.00293,157.26299,142.23021,205.85452,-999,-999,-999,-999
,10572,15.812,2.648,56.971,3.428,1.594,7.124,6.812,14.852,14.18968,8.07859,1.2127,9974.48242,157.37288,142.32242,205.99243,-999,-999,-999,-999
,10572.5,15.987,2.668,56.211,3.238,1.722,7.487,7.295,14.802,14.14846,8.6184,1.31441,9974.96094,157.48274,142.41461,206.13029,-999,-999,-999,-999
,10573,16.286,2.673,55.469,2.996,1.895,7.908,7.9,14.852,14.13963,9.28939,1.45238,9975.44043,157.59261,142.50679,206.26816,-999,-999,-999,-999
,10573.5,16.6,2.698,54.96,2.84,2.088,8.431,8.521,14.802,14.12892,9.965,1.60689,9975.91895,157.70244,142.59895,206.40598,-999,-999,-999,-999
,10574,17.61,2.709,55.1,3.063,2.247,9.136,9.455,14.802,14.13727,11.02009,1.73463,9976.39844,157.81226,142.6911,206.54378,-999,-999,-999,-999
,10574.5,18.962,2.711,55.292,3.267,2.648,9.846,10.569,14.802,14.1139,12.20568,2.05836,9976.87695,157.92206,142.78323,206.68155,-999,-999,-999,-999
,10575,18.962,2.708,55.503,3.214,3.063,10.256,11.241,14.802,14.08301,12.87561,2.39548,9977.35645,158.03185,142.87535,206.81932,-999,-999,-999,-999
,10575.5,18.962,2.67,55.725,3.103,3.337,10.394,11.157,14.802,14.05388,12.72077,2.61908,9977.83594,158.14162,142.96745,206.95706,-999,-999,-999,-999
,10576,17.387,2.655,55.725,2.854,3.747,10.054,10.529,14.802,14.10696,11.89195,2.95502,9978.31445,158.25136,143.05956,207.0948,-999,-999,-999,-999
,10576.5,17.387,2.637,55.716,2.632,4.154,9.669,9.947,14.802,14.31743,11.07538,3.28995,9978.79395,158.36108,143.15163,207.23247,-999,-999,-999,-999
,10577,17.387,2.658,55.345,2.231,4.292,9.702,9.892,14.802,14.36371,10.97554,3.40382,9979.27246,158.47079,143.24368,207.37013,-999,-999,-999,-999
,10577.5,17.387,2.656,54.937,2.06,4.591,10.025,10.238,14.802,14.40603,11.31636,3.65102,9979.75195,158.58049,143.33572,207.50778,-999,-999,-999,-999
,10578,16.897,2.649,54.712,1.875,4.959,10.499,10.861,14.802,14.43242,11.98582,3.95613,9980.23047,158.69017,143.42775,207.64542,-999,-999,-999,-999
,10578.5,16.6,2.661,54.424,1.841,5.491,11.129,11.67,14.802,14.47259,12.85772,4.39878,9980.70996,158.79982,143.51976,207.783,-999,-999,-999,-999
,10579,15.812,2.663,54.157,1.88,6.67,11.726,12.555,14.802,14.60269,13.86627,5.38552,9981.18848,158.90947,143.61177,207.92061,-999,-999,-999,-999
,10579.5,15.812,2.656,54.15,1.835,7.476,12.23,13.291,14.751,14.66012,14.67261,6.06409,9981.66797,159.01909,143.70375,208.05815,-999,-999,-999,-999
,10580,15.812,2.654,54.15,2,8.633,12.806,14.268,14.751,14.72792,15.74364,7.04306,9982.14746,159.12869,143.79572,208.19568,-999,-999,-999,-999
,10580.5,16.142,2.655,54.365,2.291,9.533,13.029,14.954,14.751,15.89819,16.58665,7.8081,9982.62598,159.23828,143.88768,208.33321,-999,-999,-999,-999
,10581,16.6,2.658,54.768,2.707,9.386,12.106,14.222,14.751,19.2337,16.11159,7.68296,9983.10547,159.34784,143.97961,208.47069,-999,-999,-999,-999
,10581.5,17.028,2.644,55.571,3.165,8.798,10.049,11.574,14.751,17.72708,13.13245,7.18312,9983.58398,159.4574,144.07153,208.60815,-999,-999,-999,-999
,10582,17.387,2.635,56.224,3.868,8.299,8.237,9.052,14.751,14.77,10.2311,6.75993,9984.06348,159.56693,144.16344,208.74561,-999,-999,-999,-999
,10582.5,16.206,2.626,56.917,4.28,7.597,7.31,7.792,14.751,14.77,8.86655,6.16626,9984.54297,159.67644,144.25534,208.88303,-999,-999,-999,-999
,10583,15.468,2.628,57.672,4.576,7.905,7.081,7.483,14.751,14.77,8.53002,6.42649,9985.02148,159.78593,144.34721,209.02043,-999,-999,-999,-999
